K29 EBPE EK / BF pro Einwohner;;;;;;;;;
Kurzbeschrieb: Eigenkapital oder Bilanzfehlbetrag dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
863;Burgistein;1026.0;247;22;16;;788.58;760.10;1004.98;1175.10;1168.04;1180.33;1145.98;1176.97;1527.10;1706.81
384;Busswil b.B.;0.0;243;5;14;371;209.46;432.26;654.49;834.39;953.15;1068.27;1286.48;1361.61;1383.31;0.00
325;Busswil b.M.;201.0;244;2;20;;5168.08;5528.58;5853.58;5873.16;9415.52;8499.77;8281.07;7940.77;7037.98;6291.45
403;Bäriswil;1005.0;246;6;11;351;411.35;700.10;841.36;1041.61;972.38;1058.06;1126.32;1256.93;1177.00;1152.40
533;Bätterkinden;3171.0;245;9;15;;1513.78;1213.10;1092.73;1380.08;1479.83;1456.94;1505.03;1588.93;1764.02;1786.83
682;Bévilard;1681.0;241;15;18;;-280.20;-252.76;224.81;216.67;375.43;588.38;598.39;307.58;184.50;316.81
572;Bönigen;2447.0;250;11;7;;1372.84;1377.74;1419.36;1438.18;1388.48;1373.83;1245.48;1245.48;1223.67;1227.67
382;Büetigen;827.0;243;5;15;;1877.53;2328.61;1525.99;1163.64;1169.62;1150.40;1143.17;1150.40;1164.30;1068.06
734;Bühl;419.0;243;16;16;;285.27;715.29;1365.34;1372.62;1308.23;1249.08;1229.93;1250.76;1281.85;1340.95
383;Büren a.A.;3295.0;243;5;17;;1731.69;1932.42;1924.08;1933.54;2615.63;2618.89;2579.22;2614.32;2616.43;2442.00
534;Büren z.H.;468.0;246;9;15;;2808.35;2275.11;1641.87;1315.65;1307.14;1130.22;869.47;1150.52;1166.37;969.02
683;Champoz;162.0;241;15;21;;14679.73;14455.70;14043.56;14107.75;13002.98;14291.58;14867.23;14508.88;16089.49;15297.11
684;Châtelat;113.0;241;15;21;;11561.71;11771.16;10881.69;10888.91;10690.40;10802.92;11496.82;11434.87;12163.92;12520.74
661;Clavaleyres;49.0;246;14;21;;4252.19;4642.03;5318.06;4989.32;5123.00;5036.27;5501.81;5858.32;6112.07;5926.56
687;Corcelles;214.0;241;15;15;;3107.11;2989.05;2902.23;2945.88;1109.84;1490.76;1466.06;1903.77;2149.32;2468.58
431;Corgémont;1551.0;241;7;18;;1127.71;1161.11;1285.88;1448.18;1465.07;1793.74;2102.59;2218.27;2162.67;2272.60
432;Cormoret;495.0;241;7;15;;202.95;191.81;-67.30;171.63;300.15;697.11;1171.73;1425.58;1664.97;1776.42
433;Cortébert;697.0;241;7;15;;-71.84;232.09;299.76;302.75;412.37;847.56;1193.63;1473.30;1465.95;1610.95
690;Court;1390.0;241;15;18;;198.60;134.58;139.39;199.25;498.96;955.72;1341.20;1522.78;1586.77;1906.70
434;Courtelary;1283.0;241;7;18;;-520.80;-648.32;-426.81;-233.23;-198.71;180.75;650.45;1156.99;1047.24;863.28
