K38 NPSKV NettoA pro Schüler Kindergarten + Volksschule;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 200, 210, 212, 219) abzüglich Lastenanteile
Lehrergehälter dividiert durch Schülerzahl Kindergarten und Volksschule.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
923;Buchholterberg;1531.0;247;24;19;;1336.66;1650.34;1128.42;1567.16;1112.77;1578.40;1934.60;2850.09;1764.41;1550.97
404;Burgdorf;15549.0;245;6;3;404;877.53;1049.92;1103.98;1248.96;1066.74;1328.05;1492.89;1792.53;1667.77;1404.25
863;Burgistein;1026.0;247;22;16;;1562.98;1833.25;2106.83;2158.34;1681.72;2199.29;1972.73;2337.42;2218.44;2329.61
384;Busswil b.B.;0.0;243;5;14;371;1207.79;1344.85;1141.67;1574.83;1034.21;1409.39;1619.61;1712.80;1829.92;0.00
325;Busswil b.M.;201.0;244;2;20;;1487.60;2780.42;2150.06;3417.05;2884.88;3406.32;4306.09;4360.69;3510.44;5941.36
403;Bäriswil;1005.0;246;6;11;351;1951.25;1739.60;2071.92;2382.29;1838.95;1865.86;2510.60;2182.94;2514.15;2436.86
533;Bätterkinden;3171.0;245;9;15;;623.61;778.23;637.78;985.21;531.90;874.69;1112.68;1110.54;1376.14;1159.16
682;Bévilard;1681.0;241;15;18;;1127.97;1448.32;1570.17;1459.04;1419.93;1717.87;1945.99;1665.02;2206.35;1546.79
572;Bönigen;2447.0;250;11;7;;1606.75;1823.72;1565.23;1133.53;1206.60;1392.79;1777.14;1747.92;1494.11;1526.74
382;Büetigen;827.0;243;5;15;;844.43;1224.04;942.58;1168.76;979.56;1113.55;1465.68;1813.54;1789.00;1933.58
734;Bühl;419.0;243;16;16;;4314.06;5438.45;5608.85;4517.07;4495.65;5392.21;4922.53;5235.70;4772.84;4886.69
383;Büren a.A.;3295.0;243;5;17;;606.78;810.12;805.83;1277.19;872.50;1157.28;1365.78;1291.94;977.57;887.32
534;Büren z.H.;468.0;246;9;15;;1161.88;2056.35;2535.29;1751.43;1832.48;2477.67;2212.80;1783.88;2073.57;1962.10
683;Champoz;162.0;241;15;21;;1202.39;1170.27;1993.09;1922.27;1419.86;1633.48;2388.57;3110.34;2260.50;1420.11
684;Châtelat;113.0;241;15;21;;3693.98;2899.40;2957.80;2636.62;3028.51;1789.26;2418.57;2695.41;1804.92;1536.10
661;Clavaleyres;49.0;246;14;21;;2832.28;3267.42;3928.40;5490.98;6790.66;7487.30;7601.10;7184.95;14726.33;14827.33
687;Corcelles;214.0;241;15;15;;2193.18;2769.42;2672.08;2056.26;3051.30;2145.98;3095.58;3648.57;2740.46;3708.69
431;Corgémont;1551.0;241;7;18;;992.20;1112.09;989.56;1233.22;1130.88;1756.40;2063.39;1727.38;1530.82;1241.91
432;Cormoret;495.0;241;7;15;;3657.09;3485.19;3888.23;3860.85;3997.26;4134.85;3992.92;4709.42;5588.93;3655.41
433;Cortébert;697.0;241;7;15;;1048.43;1339.96;1195.58;1562.38;1354.81;1579.34;2080.60;2039.61;1646.08;1382.01
690;Court;1390.0;241;15;18;;1345.74;1578.18;1498.43;1534.87;1052.45;1249.18;1506.24;1440.80;1653.55;1485.43
434;Courtelary;1283.0;241;7;18;;4109.32;4025.78;3538.04;4268.27;3878.72;4673.28;4279.38;4332.28;4278.48;4296.74
691;Crémines;550.0;241;15;18;;1554.37;2257.66;1884.18;2395.41;2016.85;2332.75;2178.02;2116.19;2011.87;2865.44
535;Deisswil b.M.;97.0;246;9;15;;2685.18;2699.61;3820.21;2349.04;2232.10;2777.82;2962.41;4608.03;4250.76;2852.07
536;Diemerswil;199.0;246;9;11;351;1051.97;2309.02;1838.62;1836.39;1313.02;1555.22;1603.27;1977.30;2215.55;2149.50
762;Diemtigen;2140.0;249;17;21;;-1414.74;-1260.08;-1310.92;-1476.33;-1389.00;-1494.33;-1252.58;-1551.11;-1484.64;-1497.16
385;Diessbach b.B.;923.0;243;5;15;;1135.22;1624.71;1391.74;1491.14;1043.55;1303.64;1613.79;1506.28;1511.33;1788.12
721;Diesse;443.0;241;13;17;;2361.77;1604.91;1906.40;1772.99;1682.34;1703.61;1932.05;1165.76;1628.34;1375.07
386;Dotzigen;1358.0;243;5;15;;1037.30;1253.40;895.08;1248.19;783.68;1045.00;1157.52;1416.21;997.83;938.93
575;Därligen;416.0;250;11;15;;2236.70;2101.06;1964.61;2151.56;2169.81;1832.12;2267.87;2008.17;1577.61;2018.71
761;Därstetten;833.0;249;17;19;;1038.58;1855.28;1378.71;1557.08;1618.86;1479.02;1720.39;1049.08;1832.86;1738.73
952;Dürrenroth;1064.0;245;25;21;;676.29;887.61;1023.96;1313.71;1239.42;1812.97;1623.30;1988.28;2118.86;1883.68
901;Eggiwil;2453.0;245;23;21;;851.30;1169.27;1025.31;1529.25;842.96;1336.77;1351.01;1383.02;1521.39;1109.40
735;Epsach;341.0;243;16;16;;2020.74;2388.38;2838.65;1806.20;2393.31;2376.77;3051.00;3030.20;3286.88;2448.20
953;Eriswil;1347.0;244;25;19;;613.71;982.80;635.10;1185.84;993.04;1156.23;1398.49;1104.04;1437.22;1122.44
924;Eriz;496.0;247;24;21;;1175.19;1225.62;1311.46;1517.87;1087.09;1610.31;2235.70;1894.01;2205.05;1877.16
492;Erlach;1278.0;243;8;17;;1163.87;1487.39;1125.87;1812.99;1396.79;2122.35;1580.45;1523.62;1722.02;1321.17
763;Erlenbach i.S.;1695.0;249;17;20;;39.40;1756.53;1917.55;2036.68;2008.26;2145.12;2205.36;1975.45;1750.38;2191.08
405;Ersigen;1589.0;245;6;19;;1412.35;1273.84;1350.82;1641.60;1024.77;1341.44;1613.72;1249.22;1742.85;1418.03
692;Eschert;377.0;241;15;19;;1193.28;1817.87;1827.03;2465.64;1880.52;1908.18;2197.67;2719.21;2605.15;2537.03
537;Etzelkofen;289.0;246;9;18;;2944.15;4354.73;3570.38;4112.62;4337.82;5045.66;4886.72;6161.22;3391.27;4414.46
372;Evilard;2424.0;242;4;5;371;2517.02;2884.36;2462.16;2608.12;2321.21;2416.89;2693.80;2515.71;2293.30;2308.58
925;Fahrni;741.0;247;24;20;;882.63;1276.52;1044.08;1283.33;1020.06;1232.56;1684.54;1883.51;1819.96;1598.23
975;Farnern;209.0;244;26;15;;1240.84;666.60;2604.59;2398.23;1756.75;2383.86;2910.38;2384.00;2598.88;1349.44
662;Ferenbalm;1270.0;246;14;15;;1597.17;2295.11;1997.08;2180.25;1943.98;2138.23;2228.22;2638.67;2465.56;2725.03
493;Finsterhennen;501.0;243;8;20;;960.02;1778.26;1551.82;1900.76;1553.05;1500.36;2040.74;1721.15;1517.69;2079.81
926;Forst;0.0;247;24;15;;2709.98;2932.23;2961.33;2893.07;3417.24;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;1195.54;1446.94;1475.07;1553.18;1528.91
538;Fraubrunnen;1791.0;246;9;11;351;1541.58;1637.63;1774.41;1755.19;1716.15;1611.54;1953.06;1946.92;2320.93;2270.65
663;Frauenkappelen;1256.0;246;14;11;351;1497.91;1835.72;2008.02;2061.21;2371.86;2389.31;2312.07;2355.76;2303.83;2783.73
607;Freimettigen;424.0;246;12;15;;1277.53;1377.00;1142.31;1286.49;1231.22;1828.99;1559.05;1064.04;1481.87;1631.02
563;Frutigen;6703.0;249;10;4;;225.04;357.59;318.69;481.05;239.15;357.01;626.92;515.24;710.39;466.24
781;Gadmen;229.0;250;18;22;;829.51;1460.38;1575.71;2269.24;2911.67;2336.89;3212.66;2964.70;2358.46;2938.72
494;Gals;729.0;243;8;20;;1591.32;2443.54;2326.52;2413.53;1603.21;2359.89;2104.62;2070.42;2182.65;2502.98
495;Gampelen;791.0;243;8;17;;1792.05;1723.21;1966.05;2256.98;2133.30;1719.48;2637.53;2635.64;2396.45;2018.99
