K34 FPE FK pro Einwohner;;;;;;;;;
Kurzbeschrieb: Fremdkapital dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
923;Buchholterberg;1531.0;247;24;19;;1419.04;1428.22;1462.80;1370.74;1330.22;1324.62;1186.95;1292.56;1114.54;1010.77
404;Burgdorf;15549.0;245;6;3;404;4913.70;4446.01;4557.08;4507.20;4465.01;4322.51;4656.94;5335.40;6952.45;6519.03
863;Burgistein;1026.0;247;22;16;;3350.55;2188.37;2020.37;1972.54;1898.45;1792.95;1742.40;2392.97;1947.20;1892.86
384;Busswil b.B.;0.0;243;5;14;371;4168.65;3969.66;3266.18;3209.23;2698.21;2127.08;1587.01;1851.49;1450.52;0.00
325;Busswil b.M.;201.0;244;2;20;;404.99;314.00;631.20;724.78;533.42;878.89;502.13;786.03;700.54;910.26
403;Bäriswil;1005.0;246;6;11;351;4433.95;3776.95;3716.31;3646.19;3940.27;3312.06;3232.44;2833.31;3015.59;2667.69
533;Bätterkinden;3171.0;245;9;15;;1821.62;1528.72;1436.28;1381.02;1087.58;934.57;953.64;1001.10;1029.16;635.77
682;Bévilard;1681.0;241;15;18;;5529.90;5190.29;5411.75;4937.68;4965.80;4891.62;5153.21;5830.38;6077.47;6861.73
572;Bönigen;2447.0;250;11;7;;493.83;859.83;796.76;578.05;528.86;852.16;1035.19;1115.14;1456.96;1275.82
382;Büetigen;827.0;243;5;15;;1798.12;1455.37;1824.45;1791.89;1697.28;1070.68;1038.82;1073.38;1074.89;534.80
734;Bühl;419.0;243;16;16;;3200.62;2654.18;2564.52;2741.89;2565.19;2685.12;2293.68;3655.98;2829.76;1912.53
383;Büren a.A.;3295.0;243;5;17;;3476.34;2337.11;2038.59;3438.32;2088.58;2227.92;2269.93;2024.37;2031.88;1983.45
534;Büren z.H.;468.0;246;9;15;;493.48;3373.42;3353.14;2446.42;2065.52;1992.27;2110.82;2093.57;2223.48;2068.50
683;Champoz;162.0;241;15;21;;1083.11;1066.71;1358.41;1148.80;896.20;736.93;1289.35;2055.84;734.35;795.66
684;Châtelat;113.0;241;15;21;;88.28;321.69;393.55;983.62;3669.97;1892.00;329.73;726.84;428.91;379.49
661;Clavaleyres;49.0;246;14;21;;523.07;643.32;431.18;594.88;610.91;613.18;568.32;548.40;947.83;766.33
687;Corcelles;214.0;241;15;15;;5546.31;7711.86;6088.48;5561.22;5930.74;5913.94;5811.29;5994.42;5481.03;5627.84
431;Corgémont;1551.0;241;7;18;;2606.40;2349.14;2485.41;2115.90;3243.20;2246.72;1812.70;1642.51;1537.12;1693.59
432;Cormoret;495.0;241;7;15;;7354.25;7209.51;7249.31;7125.62;6806.82;6384.50;5586.59;5085.25;4472.54;3928.75
433;Cortébert;697.0;241;7;15;;2735.74;2171.65;3840.31;3558.88;3207.40;3805.24;4091.76;5320.45;5474.20;5448.21
690;Court;1390.0;241;15;18;;5096.03;4772.69;4927.33;4720.07;4575.83;4517.42;4130.26;3639.48;3559.62;3460.22
434;Courtelary;1283.0;241;7;18;;5476.28;5093.17;4432.59;4299.46;4342.27;4474.86;3934.22;3486.87;3310.04;3201.39
691;Crémines;550.0;241;15;18;;5887.92;6588.26;6396.63;6341.56;6108.65;6256.72;6266.74;6524.37;6290.31;6164.96
535;Deisswil b.M.;97.0;246;9;15;;125.99;11.09;313.01;25.17;637.13;517.41;543.89;60.37;553.74;282.06
536;Diemerswil;199.0;246;9;11;351;1329.84;976.55;1458.69;828.99;265.86;249.40;355.67;386.92;230.57;380.23
762;Diemtigen;2140.0;249;17;21;;1947.89;1698.27;1610.58;2165.38;3353.84;4303.03;4342.22;3606.81;3628.83;3730.33
385;Diessbach b.B.;923.0;243;5;15;;4297.34;4174.97;4371.18;4382.46;3851.24;2705.24;2782.50;3061.26;1995.13;1817.53
721;Diesse;443.0;241;13;17;;6737.01;6579.25;6711.19;6068.20;5993.83;6223.51;6189.80;6273.04;5131.13;4772.47
386;Dotzigen;1358.0;243;5;15;;3685.95;3528.33;3425.84;2995.08;2635.76;2007.31;1768.86;1632.16;1223.76;1318.62
575;Därligen;416.0;250;11;15;;2501.38;2969.14;2612.73;3001.06;3558.28;3076.90;2943.53;2397.41;1733.09;1723.80
761;Därstetten;833.0;249;17;19;;2136.56;2085.89;1845.92;1858.16;1541.47;1609.95;1352.26;1269.11;1159.35;1215.09
952;Dürrenroth;1064.0;245;25;21;;2832.68;2795.76;4022.62;3935.80;2622.39;2754.71;3067.63;2828.52;1219.44;1452.16
901;Eggiwil;2453.0;245;23;21;;4524.71;4584.60;4437.20;4681.43;4247.74;4260.61;4034.55;3346.61;3298.04;3181.27
864;Englisberg;0.0;246;22;8;;1113.28;937.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
735;Epsach;341.0;243;16;16;;7651.33;7540.55;6569.48;5372.23;4574.87;4203.57;3935.04;4082.05;3853.05;3591.59
953;Eriswil;1347.0;244;25;19;;938.00;2845.17;4942.43;4599.37;3670.24;1236.84;1494.37;1635.62;1470.44;1265.39
924;Eriz;496.0;247;24;21;;2488.85;3121.32;6719.56;5473.99;3511.64;3232.11;3210.50;3426.74;3750.80;3104.27
492;Erlach;1278.0;243;8;17;;9543.23;9310.32;9459.04;11546.88;11400.48;12404.28;13941.00;11614.90;11077.90;11149.65
763;Erlenbach i.S.;1695.0;249;17;20;;3930.80;3712.93;3568.03;3098.00;3298.92;2274.17;1692.78;1322.85;1335.96;1052.51
405;Ersigen;1589.0;245;6;19;;3687.24;3672.98;3565.28;3445.24;3520.06;2879.25;3063.31;3126.27;3149.83;2958.46
692;Eschert;377.0;241;15;19;;4086.01;4014.34;4744.81;4235.04;3668.00;3322.98;3509.95;3226.50;3043.13;3674.84
537;Etzelkofen;289.0;246;9;18;;744.65;676.71;686.64;367.41;436.42;600.52;691.34;716.55;760.04;609.14
372;Evilard;2424.0;242;4;5;371;3091.08;2210.12;2756.54;3184.54;2567.72;2276.34;2062.42;3522.55;2180.03;1463.09
925;Fahrni;741.0;247;24;20;;3069.61;2871.44;2732.75;2711.75;1703.35;1306.58;1409.51;1348.07;1072.58;1310.62
975;Farnern;209.0;244;26;15;;1740.05;840.14;639.41;733.26;605.11;631.83;774.98;628.71;700.89;730.93
662;Ferenbalm;1270.0;246;14;15;;1430.46;3232.64;3112.46;3074.37;3002.23;3100.51;3042.02;747.28;746.12;787.44
493;Finsterhennen;501.0;243;8;20;;3274.34;3558.42;6067.38;5544.77;5349.93;5234.35;5466.53;5293.53;5243.68;4846.55
926;Forst;0.0;247;24;15;;703.97;918.50;1011.20;1120.72;1340.87;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;1088.18;1115.01;918.71;926.62;853.36
538;Fraubrunnen;1791.0;246;9;11;351;3947.27;3411.55;2539.65;1961.80;2035.36;2469.03;2339.74;1774.92;3916.92;3944.73
663;Frauenkappelen;1256.0;246;14;11;351;2136.20;2045.41;1925.69;2021.11;2422.73;2636.82;2501.00;2245.26;2411.26;1527.26
607;Freimettigen;424.0;246;12;15;;853.65;941.84;811.26;1702.06;1689.56;726.81;637.38;798.62;842.69;738.34
563;Frutigen;6703.0;249;10;4;;4343.25;4014.82;3481.50;3178.31;2961.29;2309.57;2493.88;2668.84;2503.00;2383.98
781;Gadmen;229.0;250;18;22;;6549.83;5718.54;6263.62;4384.55;3965.31;3780.16;3524.00;3280.58;2642.66;3023.88
494;Gals;729.0;243;8;20;;5328.20;5459.56;4675.56;4291.51;3906.36;3682.52;3211.51;3326.95;3292.74;3157.12
495;Gampelen;791.0;243;8;17;;2115.45;1584.35;1102.62;1361.79;1143.18;1329.62;814.03;757.77;708.44;2206.59
865;Gelterfingen;242.0;246;22;21;;1226.57;1152.94;1126.89;966.58;1110.45;236.66;1048.06;611.86;504.73;525.63
866;Gerzensee;1134.0;246;22;20;;5084.23;4639.98;3913.49;3972.14;3464.94;2823.40;2713.77;2694.55;2153.70;1995.07
664;Golaten;303.0;246;14;21;;1666.27;1708.54;1671.09;641.34;520.15;765.63;738.01;457.92;641.02;993.77
326;Gondiswil;724.0;244;2;19;;836.89;1014.43;2202.78;2686.35;2018.06;969.13;860.21;895.69;773.86;770.29
976;Graben;291.0;244;26;15;;537.60;461.51;556.36;922.31;172.57;151.32;894.46;392.59;241.68;296.18
539;Grafenried;976.0;246;9;11;351;2092.07;1548.57;2409.33;2279.32;2048.16;1550.54;1463.71;1398.89;1275.63;1308.07
694;Grandval;351.0;241;15;18;;7160.56;7451.16;6816.00;6566.30;6596.73;6813.14;5930.92;4255.93;4458.48;4519.63
576;Grindelwald;4040.0;250;11;6;;5922.29;4776.89;5375.36;5013.15;4943.55;4746.80;4626.60;4524.32;3724.88;4772.81
303;Grossaffoltern;2812.0;243;1;15;;3471.03;3171.79;3136.31;2762.26;2353.90;2331.29;2033.99;2589.87;2710.20;2337.53
608;Grosshöchstetten;3289.0;246;12;11;351;2809.48;2492.22;2437.09;1775.90;1643.39;1413.06;1848.90;1896.71;2275.07;2179.18
841;Gsteig;986.0;248;20;20;;516.03;829.58;960.62;1045.26;1675.02;1026.52;1081.77;4065.08;1183.56;1294.88
577;Gsteigwiler;430.0;250;11;14;;9038.19;8852.25;8182.46;7858.10;7088.00;5857.34;5060.25;4798.76;5255.51;8609.15
852;Guggisberg;1585.0;246;21;21;;2063.05;1676.32;1850.30;2340.94;2127.15;1958.23;1668.26;1322.16;1190.24;430.71
665;Gurbrü;245.0;246;14;21;;1447.50;1004.28;968.64;3500.33;3305.03;2399.21;2469.83;2534.06;2057.28;1886.75
867;Gurzelen;798.0;247;22;19;;980.01;617.69;567.22;452.51;603.47;883.47;652.08;550.25;574.01;585.09
327;Gutenburg;0.0;244;2;15;;2101.45;374.33;791.03;614.69;479.49;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;10101.41;7742.60;5081.61;5397.47;7147.85;6255.58;7234.55;6583.76;6696.50;7531.93
578;Gündlischwand;284.0;250;11;17;;3571.83;2631.59;1537.19;1673.97;1630.71;1223.90;1138.60;296.39;201.50;308.42
579;Habkern;640.0;250;11;21;;2268.83;2216.72;2175.10;2321.24;2993.06;3028.09;4799.06;4758.70;3482.99;3710.28
736;Hagneck;415.0;243;16;15;;3356.88;2157.17;1461.04;1162.08;942.87;851.59;644.43;406.55;293.63;361.79
406;Hasle b.B.;3170.0;245;6;16;;2966.10;2819.67;2841.80;2618.92;2264.79;1746.75;2409.45;2384.59;2631.83;2687.67
783;Hasliberg;1229.0;250;18;6;;5124.49;5205.29;5815.39;5790.35;6506.15;6208.89;6013.36;5550.83;4428.57;4438.41
927;Heiligenschwendi;675.0;247;24;7;;1024.66;404.78;567.30;846.06;478.37;584.70;2055.03;3712.16;3562.86;3421.49
928;Heimberg;6365.0;247;24;12;942;1991.47;1654.82;1514.46;1094.90;897.49;737.20;336.22;478.24;427.59;452.89
977;Heimenhausen;1016.0;244;26;15;;1096.43;440.25;476.54;503.44;332.98;311.83;569.56;250.29;246.40;375.78
