K41 BRPE Bereinigtes Rechnungsergebnis / Einwohner;;;;;;;;;
Kurzbeschrieb: Ertrag Laufende Rechnung minus Aufwand Laufende Rechnung plus übrige
Abschreibungen dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
975;Farnern;209.0;244;26;15;;260.56;621.98;198.24;36.00;342.10;1282.24;-152.08;-450.22;1303.22;275.63
662;Ferenbalm;1270.0;246;14;15;;-42.95;-150.68;64.90;135.79;232.28;43.43;216.12;225.16;235.59;-157.08
493;Finsterhennen;501.0;243;8;20;;0.00;0.00;0.00;-27.30;-288.11;381.73;307.35;1005.30;141.54;11.37
926;Forst;0.0;247;24;15;;1223.99;-49.67;420.13;263.65;153.25;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;389.62;-62.84;-59.06;557.31;37.57
538;Fraubrunnen;1791.0;246;9;11;351;160.10;498.84;279.12;143.77;28.24;193.76;69.72;-169.67;275.71;-186.25
663;Frauenkappelen;1256.0;246;14;11;351;56.60;215.89;4.94;-42.08;-221.22;23.62;167.91;405.34;545.11;245.73
607;Freimettigen;424.0;246;12;15;;12.81;0.00;8.66;51.62;-50.47;-3.18;31.88;420.58;287.19;237.64
563;Frutigen;6703.0;249;10;4;;-26.36;9.67;119.10;372.47;255.62;404.54;282.78;326.39;209.84;338.76
781;Gadmen;229.0;250;18;22;;0.00;932.23;568.24;477.49;883.00;940.93;570.66;838.11;-219.31;1559.53
494;Gals;729.0;243;8;20;;-65.01;-42.50;75.98;149.19;361.24;280.42;455.80;291.09;850.92;531.01
495;Gampelen;791.0;243;8;17;;26.93;91.39;6.33;-301.70;17.56;373.70;295.82;392.01;198.47;813.25
865;Gelterfingen;242.0;246;22;21;;0.00;230.36;4.06;181.03;-15.51;270.72;209.39;445.13;52.68;447.69
866;Gerzensee;1134.0;246;22;20;;156.48;-36.58;68.95;223.36;197.36;989.01;659.81;505.28;21.34;247.23
664;Golaten;303.0;246;14;21;;406.30;-175.29;585.63;1562.50;-347.33;-388.04;-758.77;-250.80;267.64;-235.75
326;Gondiswil;724.0;244;2;19;;105.81;125.17;-190.21;-98.44;2998.19;-78.84;288.27;380.73;72.34;96.72
976;Graben;291.0;244;26;15;;-116.80;88.52;214.90;648.49;1999.69;1957.13;685.53;311.90;104.07;-1.50
539;Grafenried;976.0;246;9;11;351;423.23;105.70;418.53;456.10;112.01;730.17;703.94;418.98;691.22;456.03
694;Grandval;351.0;241;15;18;;-159.34;-15.51;-95.31;-29.91;145.46;175.80;188.12;8.86;-51.10;61.50
576;Grindelwald;4040.0;250;11;6;;426.13;646.36;1114.49;499.92;249.50;449.03;710.47;696.09;585.15;804.76
303;Grossaffoltern;2812.0;243;1;15;;-48.56;85.89;-10.44;282.25;168.59;150.70;374.75;365.33;37.41;303.08
608;Grosshöchstetten;3289.0;246;12;11;351;105.23;20.07;181.95;430.64;166.34;179.15;963.76;547.11;-82.59;20.37
841;Gsteig;986.0;248;20;20;;719.41;391.61;475.42;326.20;585.95;525.05;279.49;612.99;780.90;518.37
577;Gsteigwiler;430.0;250;11;14;;52.55;0.02;643.38;138.48;538.40;606.90;285.92;282.00;357.82;961.74
852;Guggisberg;1585.0;246;21;21;;187.07;182.81;136.10;-44.70;109.39;297.75;168.16;111.97;-86.84;414.79
665;Gurbrü;245.0;246;14;21;;231.21;437.67;6.56;-7.43;-205.89;233.81;-183.73;544.51;928.11;-326.82
867;Gurzelen;798.0;247;22;19;;-39.40;-383.60;-276.98;-168.88;-142.90;-98.98;94.36;-223.16;-183.90;-27.37
327;Gutenburg;0.0;244;2;15;;362.41;144.45;-88.10;-236.14;7125.52;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;-86.25;562.54;2281.59;380.56;924.93;892.94;851.44;251.98;441.00;353.52
578;Gündlischwand;284.0;250;11;17;;-292.18;61.72;680.30;230.21;-671.12;50.08;886.96;284.38;172.58;131.08
579;Habkern;640.0;250;11;21;;226.08;-80.97;323.70;184.91;453.33;442.17;290.55;749.40;550.06;598.03
736;Hagneck;415.0;243;16;15;;132.12;326.97;1356.88;6.46;331.25;346.87;26.54;137.48;-14.09;-25.79
406;Hasle b.B.;3170.0;245;6;16;;0.00;72.65;81.60;372.62;371.69;351.53;643.30;500.55;58.18;50.64
783;Hasliberg;1229.0;250;18;6;;370.82;-6.20;278.54;-273.86;-112.32;617.24;-16.82;70.83;236.42;-201.65
927;Heiligenschwendi;675.0;247;24;7;;67.16;-272.44;-16.26;35.18;784.04;250.22;488.78;25.41;112.83;265.80
928;Heimberg;6365.0;247;24;12;942;266.40;423.76;208.62;177.67;230.06;502.66;273.30;313.05;453.61;345.68
977;Heimenhausen;1016.0;244;26;15;;258.46;187.17;315.98;476.05;-20.72;979.82;1460.19;1014.98;48.78;-20.10
407;Heimiswil;1636.0;245;6;21;;130.11;414.35;221.22;322.25;507.93;359.34;23.64;148.07;20.04;34.89
408;Hellsau;192.0;245;6;19;;560.90;909.09;703.64;52.50;65.29;-121.14;29.10;112.37;320.69;-70.77
610;Herbligen;551.0;246;12;16;;92.19;339.57;194.78;1249.77;-585.91;-130.63;-8.38;1093.32;299.78;545.18
978;Hermiswil;96.0;244;26;20;;118.08;388.87;-141.08;-318.31;3378.58;-365.78;-571.67;-431.34;-463.65;-195.02
737;Hermrigen;262.0;243;16;16;;-437.46;-108.75;208.90;201.63;484.82;860.95;188.98;246.67;451.37;102.44
979;Herzogenbuchsee;6795.0;244;26;4;;-11.65;-127.45;547.37;223.98;-113.84;295.86;1575.08;-88.38;146.11;-3.24
929;Hilterfingen;3998.0;247;24;13;942;202.27;332.99;-67.89;105.91;252.71;704.64;201.12;738.72;770.21;151.28
