K3 KDA Kapitaldienstanteil;;;;;;;;;
Der Kapitaldienstanteil gibt Antwort auf die Frage, wie stark der Finanzertrag durch den
Zinsendienst und die Abschreibungen belastet ist. Ein hoher Kapitaldienstanteil weist auf eine
hohe Verschuldung und / oder einen hohen Abschreibungsbedarf hin.


BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [PROZ];2003 [PROZ];2004 [PROZ];2005 [PROZ];2006 [PROZ];2007 [PROZ];2008 [PROZ];2009 [PROZ];2010 [PROZ];2011 [PROZ]
699;Monible;38.0;241;15;21;;-5.0;-5.3;-4.6;-1.8;10.8;4.1;7.2;7.5;5.4;6.3
437;Mont-Tramelan;120.0;241;7;21;;7.7;10.9;6.5;6.9;2.8;1.6;1.1;-0.4;0.5;0.5
544;Moosseedorf;3620.0;246;9;9;351;5.3;3.8;4.6;2.3;2.4;3.7;3.6;4.0;3.2;4.6
700;Moutier;7479.0;241;15;3;;9.4;11.4;9.9;9.8;9.4;9.4;9.0;9.7;9.0;9.3
356;Muri b.B.;12369.0;246;3;5;351;5.8;7.7;7.2;4.7;4.4;4.3;4.4;5.0;5.7;3.1
742;Mörigen;878.0;242;16;5;371;8.8;8.1;9.2;15.4;9.9;8.7;8.4;8.4;6.6;8.0
416;Mötschwil;142.0;245;6;22;;4.0;5.7;3.4;7.1;5.8;4.8;6.4;2.5;5.6;4.5
668;Mühleberg;2668.0;246;14;20;;4.4;6.4;7.7;6.7;3.3;1.4;1.9;3.7;2.7;2.8
875;Mühledorf;248.0;246;22;20;;0.3;1.4;2.1;1.8;1.1;-2.5;-2.7;-1.2;-0.4;0.9
876;Mühlethurnen;1377.0;246;22;15;;16.3;14.3;12.4;12.5;11.2;9.8;8.6;8.8;8.3;11.0
545;Mülchi;234.0;246;9;16;;6.7;-3.5;4.3;2.6;-1.3;-1.6;-2.6;-0.6;1.3;1.5
546;Münchenbuchsee;9703.0;246;9;9;351;8.0;7.0;6.2;6.5;7.3;9.0;10.0;12.3;7.0;5.8
669;Münchenwiler;468.0;246;14;15;;11.1;8.7;9.1;5.4;13.3;4.4;2.4;12.1;8.3;6.0
547;Münchringen;593.0;246;9;15;;2.5;2.8;5.1;6.2;8.1;8.4;7.3;8.6;7.4;4.1
616;Münsingen;10841.0;246;12;9;351;4.8;2.6;6.1;6.2;5.5;5.7;4.9;5.4;5.5;5.0
498;Müntschemier;1330.0;243;8;20;;13.4;12.9;11.1;12.3;10.8;11.0;10.1;11.3;8.7;8.0
670;Neuenegg;4913.0;246;14;11;351;6.7;9.0;5.5;6.0;4.2;5.7;9.0;10.7;9.0;8.5
743;Nidau;6816.0;242;16;12;371;3.5;4.5;2.0;1.0;1.5;-0.7;-1.7;-0.8;-1.5;-1.2
981;Niederbipp;4211.0;244;26;17;;2.9;2.7;4.4;5.2;3.8;1.7;1.5;2.1;2.2;3.0
617;Niederhünigen;641.0;246;12;15;;0.6;-1.4;-0.9;-0.1;-0.8;0.7;0.8;-0.8;-1.6;2.4
877;Niedermuhlern;505.0;246;22;21;;1.9;1.9;2.1;0.2;0.00;-0.5;-0.9;-0.9;1.1;-0.6
588;Niederried b.I.;338.0;250;11;15;;8.2;8.2;8.3;32.7;6.9;6.8;7.1;9.4;7.5;9.1
308;Niederried b.K.;297.0;243;1;15;;-0.2;0.8;-2.6;-1.8;2.9;2.2;0.6;2.3;-0.1;-1.1
764;Niederstocken;257.0;247;17;15;;5.2;7.4;5.0;4.8;3.0;6.8;6.5;6.8;10.9;7.3
618;Niederwichtrach;0.0;246;12;11;;4.9;4.5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
982;Niederönz;1554.0;244;26;15;;-5.5;-2.4;-0.3;0.1;0.2;0.1;-0.8;1.2;1.6;1.0
417;Niederösch;240.0;245;6;21;;7.5;1.6;1.9;1.5;0.3;-0.5;2.2;3.2;2.8;3.8
724;Nods;742.0;241;13;20;;5.6;7.7;11.3;10.1;12.9;8.3;6.8;7.5;6.8;8.6
878;Noflen;260.0;246;22;21;;4.5;7.4;5.5;4.3;3.9;3.9;3.4;2.7;2.0;1.6
357;Oberbalm;869.0;246;3;21;;5.2;6.3;6.9;7.4;9.7;10.0;11.3;12.1;7.9;9.0
983;Oberbipp;1568.0;244;26;15;;5.6;5.1;5.9;6.4;10.0;7.4;4.2;7.9;7.2;4.6
418;Oberburg;2875.0;245;6;13;404;9.8;7.7;4.5;9.3;5.2;4.4;5.0;7.7;4.8;5.8
619;Oberdiessbach;3102.0;246;12;17;;-1.8;-2.0;-2.3;-1.7;-2.1;-2.8;-2.9;-0.4;-0.7;-0.3
934;Oberhofen;2354.0;247;24;14;942;9.6;11.7;11.2;11.1;10.8;10.2;10.4;11.1;10.2;10.3
629;Oberhünigen;326.0;246;12;21;;4.4;2.0;6.2;8.6;9.4;7.0;6.8;8.6;6.6;7.4
935;Oberlangenegg;486.0;247;24;21;;-0.8;-1.6;-4.7;3.7;-0.5;-0.9;-1.3;-0.7;0.2;1.0
589;Oberried a.Br.-S.;479.0;250;11;17;;6.8;6.4;4.5;4.6;6.9;6.2;5.2;6.0;7.3;7.4
334;Obersteckholz;423.0;244;2;16;;1.2;1.6;1.3;1.7;0.8;1.3;1.6;3.3;4.7;4.4
765;Oberstocken;282.0;247;17;15;;13.9;11.0;9.2;8.3;6.1;6.2;5.8;5.2;9.2;8.0
620;Oberthal;781.0;246;12;21;;3.8;3.6;4.1;4.4;4.8;5.0;5.4;4.6;4.8;5.1
621;Oberwichtrach;0.0;246;12;10;;6.4;6.1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
391;Oberwil b.B.;809.0;243;5;16;;12.7;13.5;13.6;13.1;12.7;9.8;9.6;8.8;9.8;11.4
766;Oberwil i.S.;795.0;249;17;21;;3.2;2.6;3.8;3.8;3.5;4.2;6.8;9.3;9.2;10.2
984;Oberönz;0.0;244;26;15;;2.0;2.1;2.0;2.2;2.3;1.4;0.00;0.00;0.00;0.00
419;Oberösch;112.0;245;6;21;;0.0;-0.1;0.6;-0.4;-0.1;-1.7;7.4;9.8;8.2;12.6
985;Ochlenberg;586.0;244;26;21;;-1.8;-1.6;-0.8;-1.2;-0.9;-5.8;-5.4;-5.2;-6.2;-4.6
335;Oeschenbach;237.0;244;2;21;;4.8;5.3;3.5;3.5;4.8;1.6;1.5;3.5;1.7;1.4
622;Oppligen;669.0;246;12;15;;12.2;5.3;3.8;7.2;7.1;4.0;6.0;2.8;2.3;2.6
744;Orpund;2637.0;242;16;13;371;9.5;14.2;7.8;8.0;8.6;8.8;13.1;8.7;8.1;6.7
438;Orvin;1196.0;241;7;17;;10.3;11.3;7.3;6.6;8.6;7.0;6.6;7.4;7.8;7.8
363;Ostermundigen;15436.0;246;3;10;351;10.4;8.0;7.8;8.0;7.4;6.8;8.1;8.4;9.4;9.2
701;Perrefitte;471.0;241;15;15;;8.8;9.1;7.8;9.9;10.8;7.3;7.9;8.0;6.0;4.7
392;Pieterlen;3633.0;242;5;13;371;8.3;8.1;7.5;7.9;8.8;8.1;7.5;6.7;5.1;4.0
440;Plagne;364.0;241;7;14;371;5.7;5.6;5.1;3.3;2.8;2.7;4.7;3.6;1.9;0.3
936;Pohlern;278.0;247;24;15;;6.4;6.4;6.4;12.0;10.3;9.4;8.9;8.8;7.5;6.1
702;Pontenet;216.0;241;15;15;;5.8;0.5;7.5;5.9;4.7;-0.6;6.4;6.3;9.6;7.6
745;Port;3302.0;242;16;14;371;7.8;7.0;6.0;5.9;6.2;5.9;5.8;5.7;5.3;5.1
725;Prêles;908.0;241;13;17;;12.8;12.5;11.6;10.4;10.6;6.6;5.7;5.9;8.1;7.0
439;Péry;1359.0;241;7;15;;8.3;6.9;8.5;7.1;8.5;7.4;10.2;13.0;7.3;10.2
309;Radelfingen;1176.0;243;1;16;;3.0;2.7;3.5;7.0;5.1;6.5;7.2;6.2;8.4;8.3
310;Rapperswil;2129.0;243;1;20;;3.4;2.6;2.1;2.4;3.7;2.8;2.2;1.9;3.0;10.7
715;Rebévelier;47.0;241;15;22;;-10.3;-5.6;-2.5;104.1;12.7;2.3;-0.7;1.2;3.3;2.1
703;Reconvilier;2213.0;241;15;18;;5.9;6.8;7.6;6.0;6.1;22.3;7.2;5.6;8.1;5.2
567;Reichenbach i.K.;3452.0;249;10;19;;12.0;9.8;10.4;9.7;13.5;12.6;9.3;9.8;13.0;12.0
336;Reisiswil;191.0;244;2;21;;6.9;5.1;5.5;4.7;1.9;1.1;0.6;0.8;1.9;0.5
441;Renan;838.0;241;7;20;;9.2;9.2;7.1;8.4;10.1;10.7;13.9;14.6;16.8;14.3
767;Reutigen;963.0;247;17;20;;8.8;7.0;7.6;5.4;4.6;8.5;5.4;6.8;10.4;6.4
879;Riggisberg;2406.0;246;22;8;;13.2;12.6;11.7;10.3;10.7;10.0;12.0;12.6;11.8;12.2
590;Ringgenberg;2523.0;250;11;14;;18.6;12.4;13.9;12.8;11.3;10.2;9.8;9.6;9.4;9.0
704;Roches;228.0;241;15;22;;17.7;19.9;14.4;11.8;19.4;11.8;12.2;7.9;8.0;5.1
337;Roggwil;3865.0;244;2;17;;5.8;4.8;4.6;4.0;1.7;2.6;3.6;3.9;4.8;4.6
338;Rohrbach;1431.0;244;2;16;;7.1;7.6;5.1;4.9;2.2;2.8;10.5;3.4;2.8;3.3
339;Rohrbachgraben;423.0;244;2;21;;4.6;6.7;7.0;5.8;3.1;4.2;5.2;2.9;1.5;3.4
442;Romont;205.0;241;7;16;;7.3;10.6;5.2;5.2;6.3;5.2;4.6;8.8;6.5;4.8
623;Rubigen;2865.0;246;12;11;351;19.7;17.8;17.7;12.6;8.5;8.1;8.6;7.0;6.4;5.4
421;Rumendingen;77.0;245;6;8;;-12.1;-10.8;-8.2;-10.3;-9.7;-8.5;-10.2;-6.4;-5.5;-5.1
987;Rumisberg;476.0;244;26;15;;6.4;5.0;4.2;3.6;3.0;2.9;4.2;4.5;4.1;4.8
548;Ruppoldsried;259.0;243;9;16;;7.0;5.6;5.0;3.2;3.4;5.0;5.1;4.3;3.3;3.4
986;Röthenbach b.H.;0.0;244;26;19;;-2.4;-3.2;-2.7;0.2;1.6;-0.4;-0.8;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;7.3;6.8;7.2;7.0;8.1;8.5;7.7;7.0;7.0;6.9
905;Rüderswil;2405.0;245;23;19;;7.7;6.3;6.8;5.1;5.9;3.9;4.3;4.3;2.7;3.6
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;5.8;5.0;4.6;2.5;3.4;-3.5;-3.3;-3.4;-4.4;-3.1
880;Rüeggisberg;1855.0;246;22;21;;9.1;9.9;8.6;9.2;7.2;5.5;6.2;6.7;7.1;7.0
956;Rüegsau;3062.0;245;25;20;;7.0;7.3;13.3;8.1;7.0;7.1;5.4;6.8;7.6;7.2
881;Rümligen;450.0;246;22;20;;17.4;8.7;12.1;6.9;7.6;5.1;3.2;3.6;10.7;5.7
853;Rüschegg;1689.0;246;21;20;;9.9;9.4;8.2;9.4;10.6;9.2;7.3;5.5;4.9;8.5
393;Rüti b.B.;835.0;243;5;16;;7.6;7.4;8.9;7.9;7.1;6.0;4.8;4.8;6.3;7.1
422;Rüti b.L.;162.0;245;6;15;;-1.2;-1.9;-2.6;-2.8;-1.8;-1.6;-0.2;-1.2;-1.1;-1.0
882;Rüti b.R.;0.0;246;22;21;;8.7;8.0;6.8;7.5;5.8;6.4;5.5;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;-5.5;-1.4;-2.0;0.1;-0.1;-0.9;8.6;0.9;1.5;0.3
843;Saanen;7240.0;248;20;6;;4.6;5.5;5.4;6.5;6.8;5.2;5.7;6.0;4.7;4.9
746;Safnern;1881.0;242;16;14;371;4.6;4.0;3.4;3.8;5.5;4.9;5.6;5.7;5.6;6.6
706;Saicourt;600.0;241;15;20;;4.7;5.0;5.0;6.4;5.4;4.4;5.3;4.8;6.6;7.2
443;Saint-Imier;4802.0;241;7;4;;5.0;5.5;5.9;5.2;5.8;5.9;5.7;5.8;7.0;7.5
707;Saules;153.0;241;15;19;;6.8;9.2;8.0;7.6;14.2;7.3;8.8;8.1;7.4;7.3
591;Saxeten;101.0;250;11;19;;11.7;1.3;0.4;-1.5;5.6;3.9;6.3;17.6;13.0;10.5
549;Schalunen;366.0;246;9;11;351;5.7;4.2;5.1;5.4;3.6;1.7;3.7;4.3;4.0;3.5
906;Schangnau;925.0;245;23;21;;12.2;12.6;13.2;12.8;12.7;12.4;12.8;12.2;10.9;10.1
786;Schattenhalb;600.0;250;18;8;;3.2;5.6;9.5;9.0;8.8;5.9;6.8;6.4;7.6;7.5
708;Schelten;40.0;241;15;21;;14.6;9.1;-1.4;1.4;-1.0;-3.0;-0.7;-14.4;-13.2;-11.7
550;Scheunen;84.0;246;9;21;;-3.5;2.1;3.9;2.8;3.0;3.2;7.4;9.0;9.9;7.7
747;Scheuren;440.0;242;16;14;371;-0.1;2.7;3.0;3.0;3.8;2.6;5.9;7.6;5.7;4.4
624;Schlosswil;657.0;246;12;15;;5.5;8.2;6.4;6.6;8.0;6.8;8.8;6.9;3.9;7.8
748;Schwadernau;651.0;242;16;14;371;3.7;6.3;6.2;6.2;6.5;7.5;7.1;6.8;6.8;6.0
592;Schwanden b.B.;603.0;250;11;15;;1.6;8.2;6.5;6.4;6.5;6.7;5.1;6.0;11.5;11.3
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.5
341;Schwarzhäusern;485.0;244;2;15;;1.3;1.6;0.5;3.1;0.6;0.2;0.6;1.7;2.4;3.8
937;Schwendibach;254.0;247;24;15;;2.9;1.9;1.7;2.5;2.2;1.0;2.2;0.9;-1.9;-0.6
311;Schüpfen;3530.0;243;1;11;351;15.1;13.9;13.5;10.7;7.7;9.0;8.2;9.0;9.4;9.8
988;Seeberg;1389.0;244;26;20;;5.3;11.5;4.3;5.8;2.2;0.9;0.7;0.3;2.2;1.2
312;Seedorf;2987.0;243;1;20;;9.7;10.3;9.9;9.6;9.5;9.4;8.5;10.4;10.5;12.8
709;Seehof;71.0;241;15;21;;-4.6;-4.9;-4.2;-4.1;6.2;0.6;-4.3;0.8;-1.0;3.0
883;Seftigen;2110.0;247;22;14;942;4.1;5.5;5.9;5.4;10.9;10.3;9.9;8.0;7.2;6.9
907;Signau;2749.0;245;23;19;;10.9;13.3;11.7;10.1;9.7;9.3;8.2;8.2;8.2;10.1
938;Sigriswil;4633.0;247;24;7;;11.7;10.9;10.1;9.9;8.9;7.5;6.9;6.5;6.0;5.9
499;Siselen;580.0;243;8;20;;7.8;5.7;4.5;2.4;2.1;5.2;3.3;6.2;5.1;6.6
444;Sonceboz;1804.0;241;7;18;;9.4;9.6;8.4;6.6;8.1;7.9;7.5;8.4;8.9;8.8
445;Sonvilier;1192.0;241;7;19;;26.9;11.9;11.4;9.8;11.3;11.3;12.5;10.6;10.9;10.9
710;Sornetan;131.0;241;15;21;;6.6;5.2;6.8;12.1;13.7;3.1;2.6;1.1;2.3;0.6
711;Sorvilier;268.0;241;15;19;;21.3;19.8;17.1;12.4;8.4;9.4;11.2;7.1;7.4;4.6
712;Souboz;134.0;241;15;21;;-0.4;7.0;1.1;4.2;13.4;2.9;1.0;-1.8;-1.7;-2.9
768;Spiez;12477.0;249;17;12;942;3.4;3.2;4.1;4.5;5.3;4.3;4.4;5.3;8.2;3.1
793;St. Stephan;1379.0;248;19;20;;1.8;0.9;3.0;5.4;4.4;3.9;3.0;3.8;4.3;3.1
939;Steffisburg;15423.0;247;24;13;942;8.4;8.4;9.1;8.5;14.4;7.5;7.4;7.0;7.4;6.8
358;Stettlen;2891.0;246;3;10;351;7.1;8.1;7.0;7.9;9.8;9.5;8.9;10.2;10.6;18.1
749;Studen;2837.0;243;16;13;371;9.7;10.1;10.6;11.6;11.4;12.3;10.5;10.8;7.6;10.2
957;Sumiswald;5039.0;245;25;19;;7.4;10.7;14.9;6.4;6.1;5.3;5.7;5.9;4.0;3.6
750;Sutz-Lattrigen;1352.0;242;16;14;371;8.8;9.5;10.1;11.3;10.6;7.2;6.8;6.5;6.6;6.8
713;Tavannes;3542.0;241;15;18;;14.7;15.9;13.2;15.2;12.0;8.9;6.9;5.7;7.1;6.6
940;Teuffenthal;168.0;247;24;21;;15.2;19.3;10.4;8.3;11.7;4.8;2.0;4.4;3.2;3.2
941;Thierachern;2302.0;247;24;14;942;12.6;9.8;13.0;12.6;9.3;9.9;12.0;11.4;10.8;9.6
942;Thun;42623.0;247;24;2;942;6.1;3.4;5.8;4.7;4.2;7.6;4.9;4.2;6.1;8.6
342;Thunstetten;3063.0;244;2;17;;9.2;11.0;9.4;7.7;4.5;6.3;5.4;7.7;7.5;7.0
989;Thörigen;1027.0;244;26;15;;7.5;7.6;6.8;3.2;2.8;3.2;2.5;1.6;2.2;2.7
884;Toffen;2457.0;246;22;11;351;9.4;10.0;9.7;8.7;11.9;12.5;15.4;9.6;9.8;8.7
958;Trachselwald;1024.0;245;25;21;;10.1;10.0;7.2;6.9;7.8;7.3;7.8;6.6;5.9;5.8
446;Tramelan;4248.0;241;7;18;;8.0;4.5;3.6;7.4;7.4;6.4;7.3;6.7;6.6;7.1
500;Treiten;441.0;243;8;21;;-9.1;-8.8;-4.8;-4.1;0.2;-6.6;-6.0;-5.0;-1.2;10.8
631;Trimstein;508.0;246;12;11;351;4.4;5.6;5.4;4.6;10.2;5.2;4.6;5.6;3.9;4.0
908;Trub;1377.0;245;23;21;;4.9;5.0;4.8;4.4;4.8;2.8;2.4;3.4;2.2;2.1
909;Trubschachen;1392.0;245;23;19;;22.8;15.0;12.9;11.2;10.4;10.4;16.3;10.0;9.5;11.8
501;Tschugg;449.0;243;8;8;;6.5;3.5;2.4;2.1;3.6;4.5;3.4;2.3;2.4;3.5
753;Twann;0.0;242;16;20;;6.3;6.0;6.3;4.9;5.3;-3.9;2.9;4.7;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.2;5.9
625;Tägertschi;418.0;246;12;21;;5.7;3.9;4.7;4.6;2.4;3.4;2.9;3.8;1.3;3.2
751;Täuffelen;2655.0;243;16;17;;5.6;5.8;5.6;6.5;9.5;2.1;1.1;2.2;4.0;6.9
752;Tüscherz-Alfermée;0.0;242;16;5;371;1.1;5.0;5.2;6.0;7.7;7.1;5.9;7.0;0.00;0.00
943;Uebeschi;692.0;247;24;15;;4.3;3.2;2.7;2.9;3.5;3.0;3.2;7.7;4.0;3.5
944;Uetendorf;5946.0;247;24;12;942;5.2;6.2;6.9;6.4;6.3;5.2;4.9;3.4;3.8;4.6
945;Unterlangenegg;903.0;247;24;21;;12.7;8.7;8.3;6.9;6.1;5.1;4.7;5.1;6.5;7.0
593;Unterseen;5487.0;250;11;12;;15.9;15.6;16.8;13.0;13.5;11.8;10.6;13.2;6.8;8.3
343;Untersteckholz;0.0;244;2;21;;8.0;-3.2;-3.4;-3.1;-1.6;-9.4;-3.2;-0.1;0.00;0.00
344;Ursenbach;908.0;244;2;19;;3.2;2.6;0.8;0.6;0.4;-2.1;0.2;-1.6;1.6;1.4
551;Urtenen;5665.0;246;9;9;351;9.0;7.2;6.9;6.1;6.4;6.0;6.9;6.7;6.8;7.0
885;Uttigen;1809.0;247;22;14;942;7.8;10.2;7.0;6.0;29.6;7.9;11.7;9.7;8.6;7.9
552;Utzenstorf;4123.0;245;9;17;;11.6;10.9;10.8;11.0;11.9;10.1;10.7;12.4;12.0;12.8
447;Vauffelin;411.0;241;7;14;371;12.7;9.0;7.9;6.0;6.5;4.3;2.1;2.3;1.6;1.9
359;Vechigen;4653.0;246;3;11;351;4.8;4.0;6.6;6.9;6.4;6.0;5.0;4.5;4.0;4.7
448;Villeret;895.0;241;7;18;;2.4;7.7;28.4;4.4;5.8;8.5;7.7;12.4;14.0;10.9
502;Vinelz;821.0;243;8;15;;8.2;5.8;6.0;5.4;6.2;5.6;5.8;6.6;5.8;7.0
946;Wachseldorn;232.0;247;24;21;;4.0;0.5;0.4;-0.2;-0.7;-1.3;-1.6;-1.1;-2.2;-3.1
854;Wahlern;0.0;246;21;4;;12.3;10.5;9.8;8.8;8.4;7.8;7.6;7.4;7.2;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;8.1;7.7;7.1;6.9;5.6;18.1;5.5;7.2
626;Walkringen;1828.0;246;12;20;;9.9;11.0;8.8;13.0;10.6;9.2;10.4;10.4;14.6;13.6
990;Walliswil b.N.;204.0;244;26;16;;10.0;12.8;8.7;12.7;8.7;8.8;6.5;6.2;4.3;4.3
991;Walliswil b.W.;567.0;244;26;15;;6.3;10.4;8.7;6.2;4.9;5.6;5.1;1.9;-1.2;-2.6
754;Walperswil;938.0;243;16;19;;10.3;11.0;6.6;6.6;6.3;5.0;6.3;7.5;11.1;9.0
959;Walterswil;539.0;244;25;21;;1.2;1.8;2.5;1.3;1.2;-0.8;-1.0;0.7;1.5;1.3
992;Wangen a.A.;2088.0;244;26;17;;6.2;6.4;9.3;8.8;6.1;6.9;4.8;5.9;6.8;7.1
993;Wangenried;395.0;244;26;16;;6.8;6.7;6.4;5.4;4.2;4.4;8.5;7.3;7.4;8.7
994;Wanzwil;0.0;244;26;18;;3.3;2.4;2.4;1.9;2.2;4.6;3.7;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;10.1;12.0;12.3;10.2;10.8;10.7;11.5;11.2;11.4;10.0
394;Wengi;612.0;243;5;20;;8.2;6.0;5.6;4.1;2.6;1.4;2.3;-0.2;3.6;0.6
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;5.4;4.7;5.3;4.8;4.4;3.9;3.8;5.2
995;Wiedlisbach;2191.0;244;26;8;;5.8;8.0;5.4;5.0;3.3;3.5;3.3;3.7;4.1;5.6
553;Wiggiswil;100.0;246;9;21;;18.2;-10.2;-4.9;-9.1;-6.6;-41.8;-10.7;-21.2;-7.8;-4.1
594;Wilderswil;2487.0;250;11;6;;8.4;8.6;8.9;11.2;12.4;10.5;11.1;10.4;9.4;8.6
554;Wiler b.U.;817.0;245;9;15;;4.9;4.9;4.8;5.1;6.2;6.7;5.4;7.4;6.1;4.4
671;Wileroltigen;390.0;246;14;21;;5.3;5.2;0.8;5.5;7.5;2.8;2.5;3.3;2.4;1.4
423;Willadingen;201.0;245;6;15;;0.6;3.0;-1.0;-0.4;-2.3;-4.4;0.1;2.0;3.6;2.8
769;Wimmis;2413.0;249;17;17;;8.6;11.2;12.2;11.5;11.3;12.4;11.2;10.6;9.6;10.9
360;Wohlen b.B.;8877.0;246;3;11;351;8.7;8.0;6.9;8.7;7.2;6.0;6.2;5.7;5.3;5.2
996;Wolfisberg;198.0;244;26;16;;9.6;8.8;7.0;6.8;9.0;8.1;8.9;6.9;8.6;4.4
627;Worb;11236.0;246;12;10;351;5.1;3.7;2.1;1.8;2.3;6.5;7.0;7.6;6.2;6.5
755;Worben;2288.0;243;16;8;371;9.3;9.7;8.2;9.5;10.3;9.8;8.0;8.5;8.1;7.6
345;Wynau;1551.0;244;2;15;;8.1;15.5;8.0;6.9;7.4;9.2;7.3;7.6;8.9;9.6
424;Wynigen;2014.0;245;6;20;;7.0;7.7;6.0;6.4;3.6;3.0;4.1;5.1;4.5;5.2
960;Wyssachen;1161.0;244;25;19;;12.1;8.5;6.9;7.3;5.0;6.0;7.4;6.3;8.2;5.8
555;Zauggenried;316.0;246;9;20;;4.1;5.0;5.3;4.5;4.2;3.0;4.9;4.1;3.1;3.9
556;Zielebach;329.0;245;9;14;;14.3;13.5;7.9;7.6;16.6;13.5;8.8;9.8;7.7;9.0
887;Zimmerwald;0.0;246;22;21;;8.6;7.9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;11.6;9.6;9.4;9.1;7.0;5.9;6.0;6.9;6.1;3.9
557;Zuzwil;578.0;246;9;15;;4.0;5.3;4.0;2.8;3.4;2.6;2.7;15.2;10.6;9.3
794;Zweisimmen;2998.0;248;19;4;;3.9;4.1;3.1;3.8;4.0;3.5;2.5;2.9;2.4;3.0
947;Zwieselberg;280.0;247;24;16;;11.9;11.6;9.2;8.3;4.7;9.9;2.8;4.4;3.6;3.1
628;Zäziwil;1591.0;246;12;15;;9.0;8.3;6.9;5.2;3.9;3.9;2.2;4.3;4.6;3.6

