K27 NIK Nettoinv. pro Einwohner;;;;;;;;;
Kurzbeschrieb: Nettoinvestitionen dividiert durch Anzahl Einwohner.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
493;Finsterhennen;501.0;243;8;20;;338.03;1180.94;1583.50;-118.68;215.59;583.87;1031.27;543.84;524.67;-62.29
926;Forst;0.0;247;24;15;;30.29;20.13;11.61;190.44;518.62;0.00;0.00;0.00;0.00;0.00
948;Forst-Längenbühl;704.0;247;24;19;;0.00;0.00;0.00;0.00;0.00;255.62;129.42;-50.71;24.62;61.00
538;Fraubrunnen;1791.0;246;9;11;351;175.31;145.35;-57.79;336.22;396.24;640.30;179.56;230.00;1898.63;464.01
663;Frauenkappelen;1256.0;246;14;11;351;272.11;-56.11;189.14;430.90;226.33;1473.43;105.52;324.73;248.90;175.53
607;Freimettigen;424.0;246;12;15;;97.87;49.15;312.62;363.74;251.39;274.36;94.58;334.04;788.18;762.12
563;Frutigen;6703.0;249;10;4;;153.48;135.11;147.17;138.70;257.92;199.75;285.04;359.92;377.24;647.00
781;Gadmen;229.0;250;18;22;;313.29;123.00;-16.11;50.12;43.38;274.93;2184.74;661.52;1816.01;3239.14
494;Gals;729.0;243;8;20;;599.66;70.23;-387.23;42.88;-34.56;-63.06;162.11;246.18;246.25;835.47
495;Gampelen;791.0;243;8;17;;815.74;13.30;93.71;-67.02;-68.78;-157.70;27.16;64.27;82.15;392.59
865;Gelterfingen;242.0;246;22;21;;202.07;-25.43;113.95;52.41;132.21;-178.07;2385.29;-863.51;22.15;676.30
866;Gerzensee;1134.0;246;22;20;;1678.13;492.85;341.38;337.51;287.87;1653.51;277.74;959.41;488.84;475.55
664;Golaten;303.0;246;14;21;;331.24;234.72;49.50;146.77;16.67;744.38;716.45;435.03;68.61;142.61
326;Gondiswil;724.0;244;2;19;;51.70;180.46;1986.73;667.61;69.39;227.82;297.83;766.19;580.70;584.17
976;Graben;291.0;244;26;15;;492.17;402.88;225.77;2281.93;49.67;87.10;55.24;1134.29;175.81;119.61
539;Grafenried;976.0;246;9;11;351;72.43;192.20;1756.51;1000.08;247.41;275.71;797.52;580.12;770.90;807.92
694;Grandval;351.0;241;15;18;;-5.71;0.00;0.00;0.00;376.60;296.38;46.46;19.32;18.76;325.26
576;Grindelwald;4040.0;250;11;6;;759.61;300.19;790.70;1230.91;560.00;1127.07;641.21;904.69;1585.73;2563.04
303;Grossaffoltern;2812.0;243;1;15;;-13.41;123.45;21.73;68.71;142.15;154.79;210.72;606.05;537.41;538.08
608;Grosshöchstetten;3289.0;246;12;11;351;227.63;184.84;230.30;190.10;263.79;194.59;184.30;1497.33;751.09;-61.89
841;Gsteig;986.0;248;20;20;;57.88;651.32;691.08;791.36;905.71;506.89;336.24;348.54;403.07;440.43
