K31 BAPE Bereinigter Aufwand / Einwohner;;;;;;;;;
Kurzbeschrieb: Total Aufwand Laufende Rechnung ohne Abschreibungen (33), Durchlaufende Bei-
träge (37), Einlagen in Spezialfinanzierungen (38) und interne Verrechnungen (39)
dividiert durch die Einwohnerzahl.


BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
867;Gurzelen;798.0;247;22;19;;2464.99;2519.83;2589.38;2536.76;2926.11;2786.80;2780.69;2791.31;2997.07;2833.01
327;Gutenburg;0.0;244;2;15;;3479.51;3772.98;4153.83;3958.53;3283.93;0.00;0.00;0.00;0.00;0.00
782;Guttannen;321.0;250;18;7;;4796.80;4675.09;4429.30;4914.28;5784.91;5497.75;5740.45;6291.60;5888.88;6025.21
578;Gündlischwand;284.0;250;11;17;;3727.15;3386.58;3696.01;3438.93;3784.11;3351.55;3388.67;3137.58;3166.64;3189.56
579;Habkern;640.0;250;11;21;;3073.84;3482.85;3238.95;3268.37;3389.70;3489.73;3588.08;3514.57;3624.67;3520.26
736;Hagneck;415.0;243;16;15;;2532.24;2831.39;2788.32;2511.23;2529.28;2775.72;3020.01;2716.67;2740.53;2783.53
406;Hasle b.B.;3170.0;245;6;16;;2546.28;2682.31;2693.25;2305.14;2304.12;2331.39;2986.10;3195.17;3309.89;2403.33
783;Hasliberg;1229.0;250;18;6;;3058.43;3303.96;3238.12;3712.90;3415.07;3651.06;3712.24;3756.42;3416.71;3611.15
927;Heiligenschwendi;675.0;247;24;7;;3063.52;3078.94;3199.36;2767.47;2564.56;2972.33;3124.01;3209.98;3225.09;3200.34
928;Heimberg;6365.0;247;24;12;942;2567.73;2722.59;2747.73;2963.29;2900.98;2882.74;2981.51;3004.29;2999.70;3047.92
977;Heimenhausen;1016.0;244;26;15;;3355.47;3544.61;3725.27;3955.58;3199.80;3086.34;3381.87;2238.27;2304.95;2361.68
407;Heimiswil;1636.0;245;6;21;;2610.92;2694.36;2586.86;2705.04;2635.08;2805.17;2764.77;2858.37;2943.95;2892.50
408;Hellsau;192.0;245;6;19;;2065.58;2389.59;2581.68;2817.10;2822.21;3029.22;2876.42;2581.34;2790.20;2702.95
610;Herbligen;551.0;246;12;16;;2685.60;2574.76;2404.81;2400.60;2443.21;2506.12;2594.96;2544.92;2388.19;2504.86
978;Hermiswil;96.0;244;26;20;;3406.38;3849.38;3871.03;3906.94;3301.09;3519.98;3152.42;3211.67;3449.61;3002.98
737;Hermrigen;262.0;243;16;16;;2785.93;2921.05;2809.79;3116.11;3058.23;3026.82;3255.41;3303.15;3334.88;3174.00
979;Herzogenbuchsee;6795.0;244;26;4;;3374.85;3517.23;3855.77;4070.87;4091.88;4080.90;4189.02;4104.14;4324.38;4259.60
929;Hilterfingen;3998.0;247;24;13;942;3833.18;3803.23;3691.65;3285.92;3176.50;3314.04;3522.37;3503.04;3530.66;3576.60
409;Hindelbank;2094.0;245;6;17;;3604.41;4040.05;4840.98;4935.39;5096.19;5044.08;4902.98;4748.37;4644.05;4606.49
580;Hofstetten b.B.;567.0;250;11;17;;2762.30;3073.30;2965.98;2845.03;3184.53;3232.57;3345.50;3152.20;3507.43;3487.85
