K32 SPE Selbstfinanzierung pro Einwohner;;;;;;;;;
Kurzbeschrieb: Selbstfinanzierung = Ertragsüberschuss Laufende Rechnung minus Aufwandüberschuss
Laufende Rechnung plus harmonisierte Abschreibungen Verwaltungsvermögen (331) plus übrige
Abschreibungen Verwaltungsvermögen (332) plus Abschreibungen Bilanzfehlbetrag (333) plus Einlagen
in Spezialfinanzierungen (38) minus Entnahmen aus Spezialfinanzierungen (48) dividiert durch die
Einwohnerzahl.
BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
610;Herbligen;551.0;246;12;16;;384.71;593.68;408.14;1405.61;-451.90;-28.16;242.20;1116.04;490.05;734.33
978;Hermiswil;96.0;244;26;20;;317.31;310.56;19.45;-146.71;3564.46;-250.71;-358.28;-235.17;-263.25;225.62
737;Hermrigen;262.0;243;16;16;;-128.30;362.93;638.76;581.10;383.78;1138.17;424.28;222.04;538.06;258.98
979;Herzogenbuchsee;6795.0;244;26;4;;272.10;248.62;757.88;513.08;4767.48;575.37;25.45;1.57;-19.54;-35.68
929;Hilterfingen;3998.0;247;24;13;942;474.60;624.94;507.75;517.57;779.70;1225.31;689.66;1385.27;1179.59;675.53
409;Hindelbank;2094.0;245;6;17;;488.91;260.52;299.93;406.19;400.94;503.69;199.20;639.80;745.83;138.93
580;Hofstetten b.B.;567.0;250;11;17;;557.92;580.92;492.51;188.11;267.49;364.42;329.15;1026.00;1122.47;1145.97
931;Homberg;502.0;247;24;21;;216.57;236.45;453.93;439.32;725.44;623.60;146.94;664.59;629.34;1480.99
932;Horrenbach-Buchen;259.0;247;24;21;;334.57;323.36;46.31;207.35;292.79;213.87;377.03;486.44;600.87;466.31
954;Huttwil;4726.0;244;25;18;;872.46;2248.42;710.99;1040.35;5584.03;1008.24;315.03;770.52;683.74;579.85
609;Häutligen;239.0;246;12;21;;1040.09;1204.06;516.14;-54.60;1958.88;320.90;350.84;3.23;346.36;401.29
410;Höchstetten;258.0;245;6;19;;73.84;310.20;537.77;325.47;47.56;466.98;375.65;-83.88;386.55;491.26
930;Höfen;441.0;247;24;16;;505.58;103.70;147.02;893.82;845.33;682.11;284.98;368.03;1275.39;513.29
541;Iffwil;409.0;246;9;20;;-234.44;335.18;459.50;-35.93;-284.25;42.67;244.47;54.32;125.64;467.05
980;Inkwil;638.0;244;26;15;;-246.30;382.37;279.55;290.46;2241.53;263.73;-14.99;488.28;-100.36;144.52
784;Innertkirchen;886.0;250;18;19;;373.39;318.08;745.52;698.54;720.72;501.08;689.62;541.50;1267.73;575.23
496;Ins;3260.0;243;8;20;;513.74;491.41;678.32;754.66;726.39;757.04;805.08;817.35;834.64;748.50
581;Interlaken;5481.0;250;11;6;;223.92;546.36;624.98;408.89;759.39;831.41;1245.77;1480.30;1493.07;1315.93
739;Ipsach;3913.0;242;16;13;371;345.56;259.08;-117.39;120.58;203.30;389.84;402.20;506.74;369.92;99.31
582;Iseltwald;432.0;250;11;20;;638.80;949.01;1394.31;677.99;1126.58;1074.71;923.80;1011.28;1762.55;1413.77
362;Ittigen;11006.0;246;3;9;351;36.64;69.62;424.85;1304.33;453.02;781.98;1186.48;1112.57;916.71;411.27
868;Jaberg;258.0;246;22;15;;71.97;-0.42;317.33;664.01;331.61;1093.47;128.21;-68.28;309.14;560.67
540;Jegenstorf;4680.0;246;9;10;351;378.57;776.07;387.70;441.39;355.74;834.17;575.93;276.15;327.92;298.35
