K37 NPEWZ NettoA pro Einwohner Wehrdienst + Zivilschutz;;;;;;;;;
Kurzbeschrieb: Nettoaufwand Wehrdienst und Zivilschutz (Funktion 140, 160) dividiert durch
die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
870;Kehrsatz;3964.0;246;22;10;351;7.83;17.39;17.35;13.61;12.77;11.45;13.09;12.54;14.91;14.52
411;Kernenried;449.0;245;6;15;;11.50;12.99;15.95;11.80;12.82;11.21;13.25;15.11;-14.98;21.44
871;Kienersrüti;52.0;247;22;21;;39.53;112.96;-1.89;-17.12;3.75;27.50;40.49;15.43;13.42;36.70
611;Kiesen;857.0;246;12;15;;13.47;17.49;24.36;54.39;15.63;83.19;36.51;30.10;31.66;19.67
412;Kirchberg;5613.0;245;6;12;404;10.90;10.98;0.00;0.00;12.06;0.00;-13.58;3.80;16.56;24.54
872;Kirchdorf;814.0;246;22;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
873;Kirchenthurnen;271.0;246;22;15;;20.51;-1.05;23.04;27.02;26.82;31.82;32.12;30.30;44.36;33.25
354;Kirchlindach;2815.0;246;3;11;351;15.22;12.84;10.73;0.00;0.00;0.00;0.00;0.00;0.00;3.73
328;Kleindietwil;0.0;244;2;19;;-38.43;0.53;5.67;20.60;18.03;12.06;27.06;-9.66;18.15;0.00
612;Konolfingen;4739.0;246;12;9;351;25.66;32.62;25.23;22.66;26.67;17.81;24.49;26.24;29.07;27.35
413;Koppigen;2070.0;245;6;17;;7.84;3.58;0.00;0.00;0.00;0.00;0.00;-3.28;0.00;0.00
566;Krattigen;989.0;249;10;17;;-7.65;14.94;17.13;16.31;13.48;14.00;-2.34;15.70;-3.17;4.09
414;Krauchthal;2318.0;245;6;15;;10.27;10.68;5.94;7.34;0.18;2.30;0.00;6.14;9.89;0.00
666;Kriechenwil;410.0;246;14;20;;33.91;32.32;-5.01;11.95;21.00;56.84;-2.40;0.00;0.00;0.00
355;Köniz;38633.0;246;3;9;351;11.44;11.27;10.03;9.29;7.08;9.16;7.99;9.43;7.74;9.16
435;La Ferrière;545.0;241;7;19;;42.46;23.81;9.45;7.67;7.05;28.07;4.86;29.77;16.10;-6.72
436;La Heutte;486.0;241;7;15;;12.96;13.95;8.25;9.31;13.30;8.18;4.89;5.92;5.79;6.31
723;La Neuveville;3559.0;241;13;17;;37.07;51.94;43.49;43.32;39.41;36.24;35.11;37.18;35.87;44.15
722;Lamboing;682.0;241;13;16;;20.36;22.16;15.14;13.81;13.78;12.78;14.57;15.38;14.15;12.26
613;Landiswil;628.0;246;12;21;;14.70;23.86;27.86;58.85;31.63;34.66;39.77;66.30;14.00;14.30
329;Langenthal;15017.0;244;2;3;;31.12;30.41;34.19;34.87;32.13;35.52;35.05;36.16;30.58;32.22
902;Langnau i.E.;9018.0;245;23;3;;31.80;39.57;24.37;23.72;28.56;27.28;27.23;39.28;26.62;20.14
842;Lauenen;810.0;248;20;21;;20.49;12.82;16.02;18.65;19.99;5.79;15.70;27.34;31.85;35.92
667;Laupen;2830.0;246;14;10;351;15.18;4.87;12.69;0.00;0.00;0.00;0.00;2.84;0.01;0.00
903;Lauperswil;2680.0;245;23;19;;2.87;6.53;14.66;0.86;0.97;17.42;15.97;1.09;16.45;11.77
584;Lauterbrunnen;2741.0;250;11;6;;36.50;41.09;36.62;53.41;43.14;59.37;64.42;63.49;86.37;69.07
330;Leimiswil;0.0;244;2;19;;-45.79;12.16;8.72;10.04;14.45;45.90;39.47;25.86;59.32;0.00
585;Leissigen;932.0;250;11;17;;-17.36;14.04;20.14;0.00;0.00;0.08;0.00;0.00;0.00;0.00
387;Lengnau;4627.0;242;5;14;;14.27;16.37;15.39;16.06;14.43;15.20;22.70;0.00;14.52;0.00
792;Lenk;2419.0;248;19;6;;10.00;12.17;10.86;-59.75;1.66;2.47;2.44;2.42;0.00;2.48
388;Leuzigen;1200.0;243;5;16;;19.25;19.45;16.97;3.49;9.58;15.00;14.97;-5.18;8.08;13.05
740;Ligerz;521.0;242;16;20;;23.34;18.03;28.12;26.93;17.57;22.04;22.49;18.72;24.06;19.59
542;Limpach;359.0;246;9;20;;10.41;8.60;7.45;0.00;0.00;0.00;0.00;0.00;0.18;-0.03
614;Linden;1321.0;246;12;19;;16.20;17.26;21.80;14.13;18.35;18.45;16.26;16.97;19.11;20.27
874;Lohnstorf;224.0;246;22;21;;-12.70;-7.55;2.91;10.10;8.30;18.50;2.70;8.57;15.57;13.57
331;Lotzwil;2462.0;244;2;15;;16.68;18.50;14.69;2.02;1.48;2.77;2.87;3.50;0.28;6.86
696;Loveresse;317.0;241;15;19;;-8.42;-46.59;20.14;4.98;21.67;14.64;14.08;14.42;8.03;9.91
306;Lyss;13776.0;243;1;3;;9.48;0.84;15.80;-9.02;-5.30;8.19;4.82;19.15;-3.13;14.30
415;Lyssach;1427.0;245;6;12;404;15.23;9.13;39.54;-11.86;2.15;11.58;2.17;2.12;2.08;2.10
933;Längenbühl;0.0;247;24;20;;17.76;10.82;7.62;23.32;34.00;0.00;0.00;0.00;0.00;0.00
497;Lüscherz;537.0;243;8;20;;13.13;14.79;25.62;68.74;42.38;62.52;31.55;28.78;5.77;0.11
586;Lütschental;240.0;250;11;20;;16.53;19.98;14.62;17.57;13.56;19.40;23.25;27.90;29.96;9.47
955;Lützelflüh;4075.0;245;25;19;;5.04;44.38;34.38;29.77;18.07;21.00;17.55;-4.09;16.35;20.65
332;Madiswil;3140.0;244;2;20;;9.66;10.17;13.48;5.80;12.49;10.81;12.43;19.41;44.54;14.68
697;Malleray;1970.0;241;15;18;;22.43;13.71;17.22;21.53;18.64;14.01;0.00;0.00;0.00;0.00
587;Matten b.I.;3780.0;250;11;13;;24.27;-8.51;-11.51;0.08;3.53;0.00;9.48;13.59;11.44;2.79
543;Mattstetten;588.0;246;9;11;351;21.29;-24.87;16.58;16.75;22.93;21.31;23.04;26.07;-1.42;-0.23
389;Meienried;53.0;243;5;20;;38.98;14.91;0.59;16.53;31.90;11.35;12.95;14.70;20.56;16.51
307;Meikirch;2344.0;246;1;11;351;45.08;44.45;44.10;47.88;48.54;40.19;40.97;48.73;38.77;47.79
390;Meinisberg;1292.0;242;5;15;;39.02;33.00;48.69;23.35;18.81;13.10;10.41;12.07;0.00;0.00
785;Meiringen;4581.0;250;18;7;;13.87;5.22;15.93;13.49;17.35;14.36;31.06;60.26;48.11;42.26
333;Melchnau;1567.0;244;2;19;;17.64;16.86;41.46;13.01;15.30;12.88;-9.13;16.05;15.43;12.44
741;Merzligen;411.0;243;16;15;;21.47;21.08;13.63;14.17;16.68;12.91;14.81;20.28;13.94;44.94
615;Mirchel;578.0;246;12;16;;0.96;12.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
699;Monible;38.0;241;15;21;;11.05;5.08;51.63;49.46;23.76;10.03;17.89;14.08;13.07;8.43
437;Mont-Tramelan;120.0;241;7;21;;0.00;9.29;27.95;0.00;0.00;0.00;14.00;11.61;10.89;11.30
