K43 FPE Finanzertrag pro Einwohner;;;;;;;;;
Kurzbeschrieb: Total Ertrag Laufende Rechnung ohne Durchlaufende Beiträge (47), Entnahmen
 aus Spezialfinanzierungen (48) interne Verrechnungen (49) dividiert durch die Einwohnerzahl.



BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
733;Brügg;4155.0;242;16;12;371;8115.76;7094.19;8220.78;7915.53;8675.21;8685.75;8967.33;8735.03;8183.68;8659.09
491;Brüttelen;577.0;243;8;21;;3153.23;3355.20;2851.19;2770.19;3121.75;3594.69;3235.98;3776.99;3687.00;3656.49
923;Buchholterberg;1531.0;247;24;19;;2849.03;2759.65;2792.78;2798.13;2978.35;3077.11;3179.98;3072.20;3018.14;3098.27
404;Burgdorf;15549.0;245;6;3;404;4464.90;4725.94;4632.07;4810.44;4940.56;4964.72;5116.49;5223.80;5442.97;5619.74
863;Burgistein;1026.0;247;22;16;;3085.82;2913.90;3396.53;3400.84;3278.09;3366.69;3760.54;4192.33;4550.74;3548.95
384;Busswil b.B.;0.0;243;5;14;371;3114.61;3159.08;3532.60;2887.65;3055.65;2975.80;3229.36;3150.39;3018.69;0.00
325;Busswil b.M.;201.0;244;2;20;;3496.20;3637.64;3647.26;3552.51;6140.07;2837.00;2796.10;2572.54;2373.59;2792.67
403;Bäriswil;1005.0;246;6;11;351;3367.39;3902.55;3395.62;3397.00;3111.20;3105.92;3470.52;5142.50;3272.13;3225.69
533;Bätterkinden;3171.0;245;9;15;;3514.86;3464.82;2644.24;3046.26;3113.70;3119.62;3255.10;3237.68;3377.44;3033.76
682;Bévilard;1681.0;241;15;18;;3451.13;3268.39;4111.27;2912.08;3692.34;3521.63;3472.01;2239.73;3247.92;3629.58
572;Bönigen;2447.0;250;11;7;;2835.06;2949.76;3206.70;2823.82;2987.38;2840.15;2990.50;3041.54;3052.16;3272.40
382;Büetigen;827.0;243;5;15;;3793.24;3821.75;4048.53;3919.32;3758.58;3533.26;3710.39;3685.62;3194.11;3006.50
734;Bühl;419.0;243;16;16;;3282.75;3623.12;3864.66;3677.42;3840.80;3214.65;3776.03;3139.92;3383.24;3458.72
383;Büren a.A.;3295.0;243;5;17;;3495.02;3699.80;3512.84;5060.04;5890.65;5321.71;5559.71;6307.25;6329.42;5352.61
534;Büren z.H.;468.0;246;9;15;;2761.65;3414.11;2970.84;4370.36;3887.79;3273.49;3617.20;3796.01;3779.40;3205.26
683;Champoz;162.0;241;15;21;;4142.85;3762.59;5015.42;4325.38;4541.42;5317.49;5138.17;4921.52;6447.10;4598.25
684;Châtelat;113.0;241;15;21;;3610.19;3227.72;3077.04;3210.43;4259.63;4546.36;3821.38;3886.14;3913.79;4400.85
